ID,CMD3region,RA,Dec,k36mag,e36mag,k80mag,e80mag,threesixMINUSeightzero,ERRORthreesixMINUSeightzero
2256,2,296.11502,-14.81315,15.63,0.07,15.55,0.13,0.08,0.147648231
2257,2,296.25593,-14.73234,15.67,0.03,15.63,0.07,0.04,0.076157731
2258,2,296.33589,-14.903,15.62,0.06,15.39,0.11,0.23,0.125299641
2259,2,296.16612,-14.71292,15.62,0.04,15.36,0.09,0.26,0.098488578
2260,2,296.36394,-14.8672,15.53,0.04,15.6,0.15,-0.07,0.155241747
2261,2,296.28167,-14.82143,15.53,0.03,15.21,0.07,0.32,0.076157731
2262,2,296.13396,-14.94855,15.53,0.04,15.17,0.12,0.36,0.126491106
2263,2,296.23802,-14.6966,15.58,0.05,15.64,0.07,-0.06,0.086023253
2264,2,296.32733,-14.89439,15.54,0.07,15.53,0.09,0.01,0.114017543
2265,2,296.33324,-14.83899,15.67,0.03,15.38,0.1,0.29,0.104403065
2266,2,296.10641,-14.89031,15.52,0.07,15.4,0.06,0.12,0.092195445
2267,2,296.07248,-14.72628,15.62,0.05,15.13,0.08,0.49,0.094339811
2268,2,296.36219,-14.70421,15.63,0.07,15.78,0.15,-0.15,0.165529454
2269,2,296.06696,-14.82312,15.56,0.06,15.37,0.12,0.19,0.134164079
2270,2,296.18781,-14.70307,15.56,0.05,15.89,0.14,-0.33,0.148660687
2271,2,296.1265,-14.91538,15.62,0.05,15.44,0.08,0.18,0.094339811
2272,2,296.38097,-14.84534,15.77,0.05,15.09,0.06,0.68,0.078102497
2273,2,296.2959,-14.78374,15.42,0.05,15.12,0.08,0.3,0.094339811
2274,2,296.12887,-14.89484,15.63,0.1,15.25,0.06,0.38,0.116619038
2276,2,296.11868,-14.82705,15.6,0.08,15.87,0.1,-0.27,0.128062485
2277,2,296.10974,-14.74068,15.5,0.08,15.04,0.07,0.46,0.106301458
2278,2,296.22149,-14.81604,15.46,0.05,15.38,0.1,0.08,0.111803399
2279,2,296.34691,-14.79966,15.52,0.06,15.36,0.09,0.16,0.108166538
2281,2,296.36695,-14.76946,15.47,0.05,15.77,0.11,-0.3,0.12083046
2284,2,296.28711,-14.80274,15.52,0.04,15.12,0.09,0.4,0.098488578
2285,2,296.35393,-14.84348,15.63,0.05,15.25,0.07,0.38,0.086023253
2286,2,296.20049,-14.79362,15.53,0.04,15.22,0.12,0.31,0.126491106
2287,2,296.27647,-14.78499,15.4,0.07,14.82,0.04,0.58,0.080622577
2288,2,296.09619,-14.80545,15.54,0.04,15.12,0.06,0.42,0.072111026
2289,2,296.31563,-14.83362,15.54,0.05,15.47,0.1,0.07,0.111803399
2290,2,296.2244,-14.81609,15.92,0.13,15.21,0.08,0.71,0.152643375
2291,2,296.40144,-14.91952,15.76,0.05,15.48,0.2,0.28,0.206155281
2292,2,296.30291,-14.75772,15.75,0.04,15.59,0.12,0.16,0.126491106
2293,2,296.14263,-14.78209,15.56,0.04,15.29,0.07,0.27,0.080622577
2295,2,296.25945,-14.83448,15.38,0.05,15.09,0.08,0.29,0.094339811
2296,2,296.21642,-14.81519,15.68,0.05,15.42,0.17,0.26,0.177200451
2299,2,296.39481,-14.84896,15.57,0.05,15.57,0.18,0,0.186815417
2300,2,296.35968,-14.86937,15.6,0.04,15.47,0.13,0.13,0.136014705
2301,2,296.38921,-14.71709,15.66,0.05,16.11,0.25,-0.45,0.254950976
2302,2,296.2227,-14.88074,15.39,0.03,15.34,0.07,0.05,0.076157731
2303,2,296.31286,-14.75598,15.45,0.05,14.88,0.08,0.57,0.094339811
2305,2,296.23539,-14.86077,15.44,0.07,14.96,0.06,0.48,0.092195445
2306,2,296.1693,-14.72206,15.56,0.07,15.42,0.11,0.14,0.130384048
2307,2,296.20852,-14.84593,15.54,0.05,15.04,0.1,0.5,0.111803399
2308,2,296.32176,-14.85284,15.62,0.06,15.3,0.09,0.32,0.108166538
2309,2,296.17137,-14.78977,15.75,0.05,15.75,0.08,0,0.094339811
2310,2,296.21095,-14.73996,15.71,0.06,15.21,0.09,0.5,0.108166538
2312,2,296.21861,-14.76807,15.77,0.04,15.81,0.15,-0.04,0.155241747
2313,2,296.14334,-14.76307,15.62,0.05,15.57,0.14,0.05,0.148660687
2314,2,296.24105,-14.85061,15.64,0.07,15.16,0.09,0.48,0.114017543
2315,2,296.39039,-14.82492,15.41,0.05,15.17,0.06,0.24,0.078102497
2317,2,296.09481,-14.8431,15.61,0.05,15.66,0.13,-0.05,0.139283883
2318,2,296.24793,-14.89738,15.55,0.06,15.04,0.04,0.51,0.072111026
2320,2,296.30587,-14.82144,15.95,0.05,15.97,0.2,-0.02,0.206155281
2321,2,296.38904,-14.87391,15.87,0.08,15.28,0.11,0.59,0.136014705
2323,2,296.38249,-14.69385,15.61,0.05,15.88,0.26,-0.27,0.264764046
2324,2,296.26294,-14.83882,15.47,0.05,15.09,0.06,0.38,0.078102497
2325,2,296.34887,-14.67696,15.66,0.05,15.29,0.06,0.37,0.078102497
2326,2,296.26156,-14.76971,15.65,0.03,15.01,0.06,0.64,0.067082039
2327,2,296.2455,-14.75472,15.52,0.03,15.39,0.1,0.13,0.104403065
2328,2,296.30485,-14.91615,15.56,0.05,15.97,0.24,-0.41,0.245153013
2329,2,296.17012,-14.80907,15.51,0.04,15.21,0.06,0.3,0.072111026
2331,2,296.35578,-14.86113,15.56,0.05,15.56,0.1,0,0.111803399
2332,2,296.185,-14.75704,15.6,0.05,15.87,0.08,-0.27,0.094339811
2333,2,296.13183,-14.83601,15.6,0.03,15.45,0.08,0.15,0.085440037
2335,2,296.21028,-14.69644,15.48,0.05,15.4,0.08,0.08,0.094339811
2337,2,296.34017,-14.92851,15.5,0.04,15.22,0.11,0.28,0.117046999
2338,2,296.30528,-14.74613,15.54,0.09,15.88,0.13,-0.34,0.158113883
2339,2,296.09074,-14.88567,15.79,0.08,15.02,0.06,0.77,0.1
2340,2,296.17597,-14.83218,15.57,0.03,15.32,0.08,0.25,0.085440037
2341,2,296.27971,-14.76998,15.58,0.05,15.25,0.08,0.33,0.094339811
2342,2,296.1903,-14.72984,15.6,0.04,15.41,0.08,0.19,0.089442719
2343,2,296.13312,-14.72631,15.94,0.05,15.49,0.07,0.45,0.086023253
2344,2,296.33547,-14.85838,15.71,0.03,15.29,0.06,0.42,0.067082039
2345,2,296.33443,-14.73951,15.63,0.06,15.69,0.11,-0.06,0.125299641
2348,2,296.1955,-14.91748,15.57,0.06,15.86,0.11,-0.29,0.125299641
2349,2,296.07697,-14.878,15.62,0.08,15.56,0.13,0.06,0.152643375
2350,2,296.32743,-14.85132,15.6,0.05,15.89,0.13,-0.29,0.139283883
2351,2,296.11886,-14.76898,15.78,0.04,15.82,0.12,-0.04,0.126491106
2352,2,296.35115,-14.72628,15.77,0.06,15.21,0.06,0.56,0.084852814
2353,2,296.36207,-14.91082,15.57,0.07,15.27,0.09,0.3,0.114017543
2355,2,296.20381,-14.84045,15.42,0.06,15.21,0.08,0.21,0.1
2356,2,296.28371,-14.67482,15.73,0.04,15.6,0.13,0.13,0.136014705
2357,2,296.05796,-14.7815,15.54,0.11,15.36,0.08,0.18,0.136014705
2358,2,296.20898,-14.8464,15.57,0.04,15.46,0.11,0.11,0.117046999
2359,2,296.08239,-14.93038,15.49,0.08,15.45,0.09,0.04,0.120415946
2361,2,296.27486,-14.7136,15.52,0.06,15.21,0.09,0.31,0.108166538
2362,2,296.19451,-14.82857,15.62,0.04,15.86,0.14,-0.24,0.145602198
2363,2,296.1393,-14.81281,15.57,0.07,15.28,0.08,0.29,0.106301458
2364,2,296.29065,-14.83057,15.53,0.05,14.93,0.06,0.6,0.078102497
2365,2,296.08987,-14.96892,15.96,0.1,15.38,0.14,0.58,0.172046505
2366,2,296.17257,-14.82101,15.96,0.04,15.11,0.1,0.85,0.107703296
2367,2,296.21317,-14.89446,15.58,0.05,15.16,0.1,0.42,0.111803399
2368,2,296.25958,-14.72781,15.59,0.05,15.24,0.06,0.35,0.078102497
2369,2,296.23058,-14.79112,15.56,0.03,15.11,0.06,0.45,0.067082039
2370,2,296.20488,-14.76276,15.51,0.07,14.96,0.06,0.55,0.092195445
2371,2,296.17767,-14.94493,15.57,0.07,15.51,0.17,0.06,0.183847763
2372,2,296.0994,-14.78465,15.59,0.05,15.33,0.1,0.26,0.111803399
2373,2,296.19954,-14.83589,15.49,0.04,14.98,0.07,0.51,0.080622577
2374,2,296.26984,-14.81676,15.68,0.03,15.79,0.1,-0.11,0.104403065
2375,2,296.23865,-14.76993,15.61,0.04,15.38,0.09,0.23,0.098488578
2378,2,296.37126,-14.90153,15.74,0.03,16,0.12,-0.26,0.123693169
2379,2,296.05729,-14.79463,15.71,0.11,15.69,0.19,0.02,0.219544984
2380,2,296.16818,-14.77798,15.62,0.07,15.45,0.09,0.17,0.114017543
2382,2,296.31336,-14.76275,15.61,0.03,15.56,0.1,0.05,0.104403065
2383,2,296.35758,-14.89807,15.59,0.04,15.24,0.1,0.35,0.107703296
2384,2,296.07001,-14.8292,15.55,0.03,15.46,0.14,0.09,0.143178211
2385,2,296.29407,-14.76962,15.86,0.04,15.66,0.09,0.2,0.098488578
2386,2,296.23196,-14.85213,15.58,0.1,15.03,0.12,0.55,0.156204994
2387,2,296.27131,-14.82688,15.61,0.06,15.35,0.14,0.26,0.152315462
2388,2,296.40838,-14.88617,15.68,0.07,15.62,0.17,0.06,0.183847763
2389,2,296.23435,-14.81578,15.57,0.05,15.52,0.09,0.05,0.102956301
2390,2,296.24316,-14.83359,15.68,0.04,15.06,0.05,0.62,0.064031242
2391,2,296.299,-14.70025,15.6,0.03,15.22,0.08,0.38,0.085440037
2392,2,296.17582,-14.78603,15.5,0.03,15.39,0.1,0.11,0.104403065
2394,2,296.13775,-14.80791,15.71,0.06,15.4,0.09,0.31,0.108166538
2395,2,296.15908,-14.76892,15.72,0.07,15.58,0.1,0.14,0.122065556
2396,2,296.3391,-14.82267,15.55,0.05,15.27,0.1,0.28,0.111803399
2397,2,296.31611,-14.67925,15.68,0.06,15.02,0.06,0.66,0.084852814
2398,2,296.25453,-14.73121,15.72,0.04,15.78,0.27,-0.06,0.272946881
2401,2,296.05643,-14.8473,15.62,0.03,15.79,0.14,-0.17,0.143178211
2402,2,296.211,-14.78745,15.74,0.15,15.22,0.05,0.52,0.158113883
2403,2,296.16417,-14.84426,15.79,0.05,15.15,0.06,0.64,0.078102497
2404,2,296.25484,-14.84085,15.63,0.04,15.14,0.08,0.49,0.089442719
2405,2,296.28565,-14.73944,15.86,0.04,15.78,0.13,0.08,0.136014705
2406,2,296.1565,-14.75906,15.57,0.04,15.6,0.09,-0.03,0.098488578
2407,2,296.2312,-14.82569,15.59,0.06,15.41,0.12,0.18,0.134164079
2408,2,296.20764,-14.7083,15.57,0.1,15.56,0.09,0.01,0.13453624
2409,2,296.2661,-14.92986,15.58,0.05,15.02,0.11,0.56,0.12083046
2410,2,296.37082,-14.85963,15.76,0.05,15.81,0.16,-0.05,0.167630546
2411,2,296.23316,-14.81074,15.5,0.03,15.62,0.1,-0.12,0.104403065
2412,2,296.21905,-14.89937,15.8,0.04,15.15,0.11,0.65,0.117046999
2413,2,296.28067,-14.92027,15.46,0.03,15.51,0.11,-0.05,0.114017543
2414,2,296.16299,-14.76738,15.48,0.04,15.93,0.21,-0.45,0.213775583
2415,2,296.21023,-14.75964,15.66,0.04,15.17,0.07,0.49,0.080622577
2416,2,296.25737,-14.77405,15.71,0.04,16.1,0.14,-0.39,0.145602198
2417,2,296.24884,-14.81378,15.52,0.05,15.94,0.18,-0.42,0.186815417
2418,2,296.33302,-14.78195,15.92,0.06,15.57,0.07,0.35,0.092195445
2419,2,296.22073,-14.86389,15.58,0.05,15.38,0.09,0.2,0.102956301
2420,2,296.31808,-14.87786,15.47,0.05,15.63,0.09,-0.16,0.102956301
2421,2,296.2056,-14.88774,15.67,0.04,15.15,0.07,0.52,0.080622577
2423,2,296.23748,-14.81734,15.58,0.08,15.77,0.14,-0.19,0.161245155
2424,2,296.14353,-14.80013,15.73,0.05,15.36,0.08,0.37,0.094339811
2425,2,296.23838,-14.85439,15.73,0.04,15.88,0.1,-0.15,0.107703296
2426,2,296.42084,-14.78443,15.7,0.06,15.71,0.15,-0.01,0.161554944
2428,2,296.23024,-14.77565,15.59,0.04,15.76,0.13,-0.17,0.136014705
2429,2,296.13838,-14.667,15.5,0.07,15.04,0.08,0.46,0.106301458
2430,2,296.04945,-14.8133,15.66,0.03,15.37,0.06,0.29,0.067082039
2431,2,296.23278,-14.80935,15.6,0.03,15.78,0.12,-0.18,0.123693169
2432,2,296.20622,-14.75639,15.47,0.07,14.85,0.06,0.62,0.092195445
2433,2,296.18171,-14.79704,15.84,0.07,15.6,0.17,0.24,0.183847763
2434,2,296.24068,-14.82469,15.59,0.06,15.42,0.12,0.17,0.134164079
2435,2,296.06622,-14.86412,15.34,0.04,15.27,0.06,0.07,0.072111026
2436,2,296.29923,-14.90966,15.48,0.03,15.33,0.13,0.15,0.133416641
2437,2,296.06073,-14.76754,15.61,0.09,15.47,0.16,0.14,0.183575598
2438,2,296.15135,-14.7454,15.72,0.03,15.4,0.07,0.32,0.076157731
2439,2,296.20702,-14.83789,15.63,0.06,15.46,0.1,0.17,0.116619038
2440,2,296.36952,-14.77275,15.71,0.04,15.4,0.11,0.31,0.117046999
2441,2,296.26102,-14.79314,15.57,0.04,15.29,0.08,0.28,0.089442719
2442,2,296.06738,-14.9031,15.64,0.04,15.76,0.12,-0.12,0.126491106
2443,2,296.24895,-14.81061,15.7,0.04,15.06,0.06,0.64,0.072111026
2444,2,296.20033,-14.78958,15.56,0.07,15.19,0.07,0.37,0.098994949
2445,2,296.4177,-14.8016,15.96,0.05,15.09,0.1,0.87,0.111803399
2446,2,296.37696,-14.81685,15.62,0.06,15.16,0.06,0.46,0.084852814
2447,2,296.35198,-14.82402,15.69,0.04,15.6,0.08,0.09,0.089442719
2448,2,296.15785,-14.82509,15.76,0.07,15.62,0.28,0.14,0.288617394
2449,2,296.21906,-14.8026,15.66,0.06,14.93,0.07,0.73,0.092195445
2450,2,296.26614,-14.92012,15.54,0.04,15.1,0.1,0.44,0.107703296
2451,2,296.16924,-14.71531,15.64,0.05,15.61,0.12,0.03,0.13
2452,2,296.23457,-14.84689,15.54,0.04,15.28,0.07,0.26,0.080622577
2454,2,296.34436,-14.88163,15.67,0.05,15.48,0.12,0.19,0.13
2455,2,296.3066,-14.66523,15.82,0.06,15.26,0.11,0.56,0.125299641
2456,2,296.24573,-14.85094,15.62,0.06,15.51,0.07,0.11,0.092195445
2457,2,296.38598,-14.77067,15.63,0.07,15.22,0.16,0.41,0.174642492
2458,2,296.33239,-14.73065,15.84,0.06,15.53,0.15,0.31,0.161554944
2459,2,296.3362,-14.8923,15.62,0.07,15.24,0.09,0.38,0.114017543
2460,2,296.11008,-14.72585,15.7,0.07,15.32,0.08,0.38,0.106301458
2462,2,296.14434,-14.73864,15.08,0.06,14.78,0.06,0.3,0.084852814
2463,2,296.2766,-14.9252,15.61,0.03,15.57,0.19,0.04,0.192353841
2464,2,296.32564,-14.72473,15.83,0.04,15.46,0.06,0.37,0.072111026
2465,2,296.31809,-14.73903,15.58,0.06,15.06,0.07,0.52,0.092195445
2467,2,296.22977,-14.78666,15.66,0.06,15.99,0.15,-0.33,0.161554944
2468,2,296.34572,-14.83459,15.6,0.05,15.11,0.05,0.49,0.070710678
2470,2,296.27509,-14.78237,15.61,0.04,15.71,0.17,-0.1,0.174642492
2471,2,296.21534,-14.87386,15.78,0.05,15.24,0.07,0.54,0.086023253
2472,2,296.19329,-14.81105,15.73,0.08,15.11,0.07,0.62,0.106301458
2473,2,296.44257,-14.8616,15.86,0.1,15.5,0.29,0.36,0.306757233
2474,2,296.21589,-14.85506,16,0.05,15.27,0.13,0.73,0.139283883
2475,2,296.12318,-14.72469,15.91,0.06,15.42,0.08,0.49,0.1
2476,2,296.3428,-14.88968,15.78,0.05,15.61,0.12,0.17,0.13
2477,2,296.24338,-14.68154,15.74,0.08,15.28,0.07,0.46,0.106301458
2478,2,296.20699,-14.71791,15.67,0.06,15.31,0.07,0.36,0.092195445
2479,2,296.23314,-14.81352,15.7,0.04,15.76,0.12,-0.06,0.126491106
2480,2,296.07232,-14.8302,15.65,0.05,15.76,0.1,-0.11,0.111803399
2481,2,296.21521,-14.77994,15.71,0.04,15.64,0.11,0.07,0.117046999
2483,2,296.40478,-14.83687,15.81,0.03,15.44,0.09,0.37,0.09486833
2484,2,296.18144,-14.83885,15.55,0.07,15.46,0.1,0.09,0.122065556
2486,2,296.12983,-14.79371,15.85,0.05,15.27,0.07,0.58,0.086023253
2487,2,296.27123,-14.91117,15.84,0.06,15.12,0.08,0.72,0.1
2488,2,296.34754,-14.65718,15.9,0.12,15.85,0.2,0.05,0.233238076
2489,2,296.09213,-14.76126,15.96,0.06,15.66,0.09,0.3,0.108166538
2490,2,296.33833,-14.80884,15.59,0.03,15.4,0.1,0.19,0.104403065
2492,2,296.23797,-14.86157,15.65,0.03,15.44,0.1,0.21,0.104403065
2493,2,296.24707,-14.80513,15.39,0.05,15.29,0.12,0.1,0.13
2495,2,296.10402,-14.9065,15.66,0.07,15.67,0.08,-0.01,0.106301458
2496,2,296.25229,-14.88108,15.68,0.03,15.9,0.15,-0.22,0.152970585
2497,2,296.15654,-14.85576,15.68,0.04,15.6,0.11,0.08,0.117046999
2498,2,296.23797,-14.67708,15.78,0.07,15.55,0.08,0.23,0.106301458
2500,2,296.19614,-14.82265,15.64,0.06,15.84,0.11,-0.2,0.125299641
2502,2,296.34956,-14.89429,15.56,0.04,15.07,0.09,0.49,0.098488578
2503,2,296.39636,-14.83191,15.77,0.07,15.81,0.25,-0.04,0.2596151
2504,2,296.22426,-14.94052,15.49,0.05,14.87,0.11,0.62,0.12083046
2505,2,296.08856,-14.94463,15.87,0.07,15.1,0.11,0.77,0.130384048
2506,2,296.08358,-14.96711,15.76,0.08,15.71,0.14,0.05,0.161245155
2507,2,296.11757,-14.92136,15.64,0.05,15.33,0.08,0.31,0.094339811
2508,2,296.31804,-14.74829,15.79,0.07,15.55,0.06,0.24,0.092195445
2509,2,296.11861,-14.93878,15.49,0.05,15.46,0.09,0.03,0.102956301
2510,2,296.24437,-14.83553,15.62,0.07,15.64,0.12,-0.02,0.13892444
2511,2,296.04481,-14.74403,15.74,0.06,15.58,0.1,0.16,0.116619038
2512,2,296.18482,-14.71779,15.58,0.04,14.97,0.07,0.61,0.080622577
2513,2,296.07073,-14.78893,15.79,0.06,15.36,0.11,0.43,0.125299641
2514,2,296.22777,-14.82437,15.62,0.06,15.4,0.08,0.22,0.1
2515,2,296.12788,-14.93705,15.63,0.09,15.44,0.12,0.19,0.15
2516,2,296.12699,-14.75735,15.77,0.05,15.41,0.06,0.36,0.078102497
2518,2,296.40101,-14.66663,15.86,0.11,16.04,0.16,-0.18,0.194164878
2519,2,296.33303,-14.8699,15.72,0.07,15.5,0.09,0.22,0.114017543
2520,2,296.18286,-14.74215,15.76,0.05,15.3,0.07,0.46,0.086023253
2521,2,296.09601,-14.91367,15.71,0.05,15.68,0.19,0.03,0.196468827
2522,2,296.26394,-14.79848,15.58,0.05,15.27,0.11,0.31,0.12083046
2523,2,296.28264,-14.7748,15.59,0.04,15.33,0.09,0.26,0.098488578
2524,2,296.25007,-14.89343,15.75,0.07,15.5,0.08,0.25,0.106301458
2525,2,296.35885,-14.73712,15.7,0.05,15.25,0.07,0.45,0.086023253
2526,2,296.38945,-14.77564,15.82,0.05,15.37,0.15,0.45,0.158113883
2527,2,296.265,-14.71538,15.65,0.03,15.39,0.12,0.26,0.123693169
2528,2,296.22431,-14.79222,15.63,0.06,15.27,0.05,0.36,0.078102497
2530,2,296.44275,-14.91273,15.7,0.05,15.45,0.12,0.25,0.13
2531,2,296.23052,-14.79259,15.65,0.05,15.21,0.07,0.44,0.086023253
2533,2,296.10087,-14.82853,15.4,0.04,14.98,0.06,0.42,0.072111026
2534,2,296.13513,-14.94191,15.55,0.05,15.53,0.1,0.02,0.111803399
2535,2,296.22253,-14.78229,15.6,0.08,15.45,0.05,0.15,0.094339811
2536,2,296.19971,-14.86412,15.9,0.11,15.6,0.17,0.3,0.202484567
2537,2,296.25499,-14.83093,15.48,0.05,15.28,0.08,0.2,0.094339811
2538,2,296.27891,-14.79543,15.83,0.06,15.06,0.07,0.77,0.092195445
2539,2,296.12955,-14.7898,15.82,0.04,15.61,0.12,0.21,0.126491106
2540,2,296.34515,-14.7682,15.63,0.05,16,0.11,-0.37,0.12083046
2541,2,296.1875,-14.87939,15.69,0.07,15.76,0.11,-0.07,0.130384048
2542,2,296.11864,-14.74479,15.9,0.06,15.71,0.11,0.19,0.125299641
2543,2,296.43192,-14.82427,16.06,0.09,15.75,0.12,0.31,0.15
2544,2,296.28933,-14.88774,15.56,0.06,15.56,0.13,0,0.143178211
2545,2,296.24529,-14.83366,15.58,0.05,15.24,0.07,0.34,0.086023253
2546,2,296.26758,-14.77852,15.67,0.04,15.29,0.1,0.38,0.107703296
2547,2,296.26362,-14.70688,15.72,0.04,15.34,0.04,0.38,0.056568542
2548,2,296.35398,-14.74376,15.75,0.07,15.64,0.12,0.11,0.13892444
2549,2,296.39368,-14.66761,15.71,0.07,15.99,0.17,-0.28,0.183847763
2550,2,296.24597,-14.69755,15.63,0.03,15.73,0.14,-0.1,0.143178211
2552,2,296.04361,-14.76379,15.69,0.05,15.87,0.26,-0.18,0.264764046
2553,2,296.19784,-14.89,15.6,0.05,15.26,0.1,0.34,0.111803399
2554,2,296.20177,-14.89958,15.59,0.02,15.03,0.06,0.56,0.063245553
2555,2,296.24835,-14.64384,15.96,0.08,15.45,0.07,0.51,0.106301458
2556,2,296.06771,-14.73614,15.75,0.06,15.95,0.17,-0.2,0.180277564
2558,2,296.26607,-14.92198,15.52,0.03,15.17,0.06,0.35,0.067082039
2560,2,296.16308,-14.83488,15.57,0.06,15.28,0.07,0.29,0.092195445
2561,2,296.33862,-14.74621,15.63,0.05,15.59,0.11,0.04,0.12083046
2562,2,296.10357,-14.72305,15.73,0.07,15.49,0.09,0.24,0.114017543
2563,2,296.11716,-14.88768,15.69,0.07,15.84,0.1,-0.15,0.122065556
2564,2,296.39458,-14.76064,15.83,0.03,15.29,0.07,0.54,0.076157731
2565,2,296.14747,-14.94567,15.7,0.05,15.3,0.1,0.4,0.111803399
2566,2,296.06422,-14.73609,15.6,0.04,15.12,0.09,0.48,0.098488578
2567,2,296.28338,-14.92523,15.72,0.03,15.41,0.12,0.31,0.123693169
2568,2,296.04594,-14.69281,15.89,0.08,15.77,0.15,0.12,0.17
2570,2,296.44821,-14.89527,15.25,0.09,15.13,0.17,0.12,0.192353841
2571,2,296.18283,-14.80785,15.71,0.07,15.02,0.08,0.69,0.106301458
2572,2,296.27739,-14.64373,15.8,0.06,15.92,0.11,-0.12,0.125299641
2573,2,296.26238,-14.77029,15.74,0.03,15.96,0.12,-0.22,0.123693169
2574,2,296.14931,-14.87252,15.64,0.05,15.41,0.06,0.23,0.078102497
2575,2,296.38067,-14.66356,15.76,0.04,14.98,0.1,0.78,0.107703296
2576,2,296.15149,-14.65679,15.63,0.11,15.11,0.06,0.52,0.125299641
2577,2,296.25336,-14.7499,15.7,0.05,15.77,0.19,-0.07,0.196468827
2578,2,296.04865,-14.7081,15.75,0.11,15.55,0.16,0.2,0.194164878
2579,2,296.32356,-14.85722,15.74,0.05,15.42,0.12,0.32,0.13
2580,2,296.1596,-14.90202,15.59,0.05,15.46,0.09,0.13,0.102956301
2582,2,296.26939,-14.67168,15.75,0.04,15.66,0.09,0.09,0.098488578
2583,2,296.21616,-14.79186,15.63,0.07,15.37,0.1,0.26,0.122065556
2584,2,296.24675,-14.83208,15.62,0.04,15.84,0.11,-0.22,0.117046999
2585,2,296.2324,-14.83689,15.7,0.07,15.59,0.14,0.11,0.156524758
2586,2,296.2674,-14.92673,15.62,0.04,15.33,0.13,0.29,0.136014705
2587,2,296.36911,-14.79843,15.74,0.04,15.76,0.14,-0.02,0.145602198
2588,2,296.22953,-14.78307,15.77,0.04,15.3,0.09,0.47,0.098488578
2589,2,296.22606,-14.67385,15.59,0.09,15.03,0.07,0.56,0.114017543
2590,2,296.11931,-14.70556,15.8,0.05,15.71,0.14,0.09,0.148660687
2591,2,296.06477,-14.91796,15.88,0.07,15.18,0.09,0.7,0.114017543
2592,2,296.36237,-14.84616,15.72,0.03,15.62,0.1,0.1,0.104403065
2594,2,296.39903,-14.7992,15.8,0.06,15.58,0.08,0.22,0.1
2596,2,296.26481,-14.77334,15.85,0.06,15.11,0.1,0.74,0.116619038
2597,2,296.28646,-14.914,15.87,0.05,15.44,0.15,0.43,0.158113883
2598,2,296.2579,-14.77344,15.65,0.04,15.02,0.09,0.63,0.098488578
2599,2,296.28788,-14.86682,15.74,0.05,15.71,0.1,0.03,0.111803399
2600,2,296.23234,-14.79215,15.85,0.16,15.4,0.07,0.45,0.174642492
2601,2,296.21225,-14.83015,15.54,0.04,15.7,0.15,-0.16,0.155241747
2602,2,296.24757,-14.85204,15.68,0.03,15.57,0.15,0.11,0.152970585
2603,2,296.19197,-14.80892,15.67,0.04,15.56,0.11,0.11,0.117046999
2604,2,296.25003,-14.88985,15.62,0.05,15.3,0.08,0.32,0.094339811
2605,2,296.10685,-14.7645,15.86,0.04,16.1,0.15,-0.24,0.155241747
2606,2,296.30716,-14.71606,15.81,0.05,15.74,0.17,0.07,0.177200451
2607,2,296.34354,-14.73024,15.73,0.06,15.48,0.1,0.25,0.116619038
2608,2,296.21375,-14.93221,15.66,0.05,15.83,0.2,-0.17,0.206155281
2609,2,296.18897,-14.91205,15.74,0.05,16.06,0.21,-0.32,0.215870331
2610,2,296.36466,-14.8653,15.72,0.05,15.19,0.06,0.53,0.078102497
2611,2,296.0606,-14.79584,15.74,0.04,15.75,0.14,-0.01,0.145602198
2612,2,296.16568,-14.72055,15.72,0.05,15.47,0.08,0.25,0.094339811
2614,2,296.23674,-14.75639,15.83,0.05,15.76,0.14,0.07,0.148660687
2615,2,296.27181,-14.80144,15.86,0.06,15.56,0.07,0.3,0.092195445
2616,2,296.09287,-14.8589,15.61,0.06,15.45,0.12,0.16,0.134164079
2617,2,296.3014,-14.88704,15.71,0.03,15.41,0.09,0.3,0.09486833
2618,2,296.23888,-14.85515,15.56,0.06,15.47,0.11,0.09,0.125299641
2619,2,296.25967,-14.71721,15.94,0.03,15.16,0.08,0.78,0.085440037
2620,2,296.2761,-14.75169,15.6,0.04,15.3,0.08,0.3,0.089442719
2621,2,296.30247,-14.70793,15.8,0.05,16.13,0.23,-0.33,0.235372046
2622,2,296.25074,-14.82453,15.85,0.19,15.06,0.08,0.79,0.206155281
2623,2,296.44206,-14.86384,15.78,0.09,15.77,0.16,0.01,0.183575598
2625,2,296.08376,-14.72388,15.65,0.04,15.61,0.07,0.04,0.080622577
2626,2,296.07207,-14.95904,15.67,0.06,15.24,0.16,0.43,0.170880075
2627,2,296.15238,-14.78843,15.58,0.05,14.98,0.05,0.6,0.070710678
2628,2,296.27614,-14.8946,15.69,0.03,15.39,0.07,0.3,0.076157731
2629,2,296.34915,-14.70918,15.79,0.03,15.47,0.08,0.32,0.085440037
2631,2,296.15771,-14.71008,15.8,0.05,15.71,0.1,0.09,0.111803399
2632,2,296.23923,-14.9418,16.01,0.09,15.89,0.13,0.12,0.158113883
2633,2,296.40621,-14.75722,15.81,0.06,15.18,0.1,0.63,0.116619038
2634,2,296.15579,-14.75707,15.83,0.05,15.71,0.12,0.12,0.13
2635,2,296.28587,-14.8074,15.76,0.05,15.61,0.12,0.15,0.13
2636,2,296.20719,-14.81457,15.74,0.03,15.4,0.1,0.34,0.104403065
